metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata
http_req_failed,1777502948,1.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
checks,1777502948,1.000000,missing name → 400,,,,::Register — validation errors,,,,default,,,,,,,
http_reqs,1777502948,1.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_duration,1777502948,0.758200,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_blocked,1777502948,0.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_connecting,1777502948,0.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_tls_handshaking,1777502948,0.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_sending,1777502948,0.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_waiting,1777502948,0.503700,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_receiving,1777502948,0.254500,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_failed,1777502948,1.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
checks,1777502948,1.000000,short password → 400,,,,::Register — validation errors,,,,default,,,,,,,
http_reqs,1777502948,1.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_duration,1777502948,0.684200,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_blocked,1777502948,0.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_connecting,1777502948,0.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_tls_handshaking,1777502948,0.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_sending,1777502948,0.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_waiting,1777502948,0.504900,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_receiving,1777502948,0.179300,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_failed,1777502948,1.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
checks,1777502948,1.000000,invalid email → 400,,,,::Register — validation errors,,,,default,,,,,,,
group_duration,1777502948,2.502900,,,,,::Register — validation errors,,,,default,,,,,,,
vus,1777502948,1.000000,,,,,,,,,,,,,,,,
vus_max,1777502948,1.000000,,,,,,,,,,,,,,,,
data_sent,1777502949,1656.000000,,,,,,,,,default,,,,,,,
data_received,1777502949,3729.000000,,,,,,,,,default,,,,,,,
iteration_duration,1777502949,2203.655800,,,,,,,,,default,,,,,,,
iterations,1777502949,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1777502949,1.000000,,,,true,::Register — happy path,POST,register,HTTP/1.1,default,,200,,,register,,
http_req_duration,1777502949,68.649200,,,,true,::Register — happy path,POST,register,HTTP/1.1,default,,200,,,register,,
http_req_blocked,1777502949,0.000000,,,,true,::Register — happy path,POST,register,HTTP/1.1,default,,200,,,register,,
http_req_connecting,1777502949,0.000000,,,,true,::Register — happy path,POST,register,HTTP/1.1,default,,200,,,register,,
http_req_tls_handshaking,1777502949,0.000000,,,,true,::Register — happy path,POST,register,HTTP/1.1,default,,200,,,register,,
http_req_sending,1777502949,0.000000,,,,true,::Register — happy path,POST,register,HTTP/1.1,default,,200,,,register,,
http_req_waiting,1777502949,67.879500,,,,true,::Register — happy path,POST,register,HTTP/1.1,default,,200,,,register,,
http_req_receiving,1777502949,0.769700,,,,true,::Register — happy path,POST,register,HTTP/1.1,default,,200,,,register,,
http_req_failed,1777502949,0.000000,,,,true,::Register — happy path,POST,register,HTTP/1.1,default,,200,,,register,,
register_duration,1777502949,68.649200,,,,,::Register — happy path,,,,default,,,,,,,
checks,1777502949,1.000000,register → status 200,,,,::Register — happy path,,,,default,,,,,,,
checks,1777502949,1.000000,register → has token,,,,::Register — happy path,,,,default,,,,,,,
checks,1777502949,1.000000,register → user.id exists,,,,::Register — happy path,,,,default,,,,,,,
checks,1777502949,1.000000,register → user.email matches,,,,::Register — happy path,,,,default,,,,,,,
checks,1777502949,1.000000,register → user.name matches,,,,::Register — happy path,,,,default,,,,,,,
group_duration,1777502949,70.738600,,,,,::Register — happy path,,,,default,,,,,,,
http_reqs,1777502949,1.000000,,,,true,::Login — happy path,POST,login,HTTP/1.1,default,,200,,,login,,
http_req_duration,1777502949,64.971900,,,,true,::Login — happy path,POST,login,HTTP/1.1,default,,200,,,login,,
http_req_blocked,1777502949,0.000000,,,,true,::Login — happy path,POST,login,HTTP/1.1,default,,200,,,login,,
http_req_connecting,1777502949,0.000000,,,,true,::Login — happy path,POST,login,HTTP/1.1,default,,200,,,login,,
http_req_tls_handshaking,1777502949,0.000000,,,,true,::Login — happy path,POST,login,HTTP/1.1,default,,200,,,login,,
http_req_sending,1777502949,0.000000,,,,true,::Login — happy path,POST,login,HTTP/1.1,default,,200,,,login,,
http_req_waiting,1777502949,64.971900,,,,true,::Login — happy path,POST,login,HTTP/1.1,default,,200,,,login,,
http_req_receiving,1777502949,0.000000,,,,true,::Login — happy path,POST,login,HTTP/1.1,default,,200,,,login,,
http_req_failed,1777502949,0.000000,,,,true,::Login — happy path,POST,login,HTTP/1.1,default,,200,,,login,,
login_duration,1777502949,64.971900,,,,,::Login — happy path,,,,default,,,,,,,
checks,1777502949,1.000000,login → status 200,,,,::Login — happy path,,,,default,,,,,,,
checks,1777502949,1.000000,login → has token,,,,::Login — happy path,,,,default,,,,,,,
checks,1777502949,1.000000,login → user.email matches,,,,::Login — happy path,,,,default,,,,,,,
group_duration,1777502949,64.971900,,,,,::Login — happy path,,,,default,,,,,,,
http_reqs,1777502949,1.000000,,,1400,false,::Register — duplicate user,POST,register_dup,HTTP/1.1,default,,400,,,register_dup,,
http_req_duration,1777502949,1.016400,,,1400,false,::Register — duplicate user,POST,register_dup,HTTP/1.1,default,,400,,,register_dup,,
http_req_blocked,1777502949,0.000000,,,1400,false,::Register — duplicate user,POST,register_dup,HTTP/1.1,default,,400,,,register_dup,,
http_req_connecting,1777502949,0.000000,,,1400,false,::Register — duplicate user,POST,register_dup,HTTP/1.1,default,,400,,,register_dup,,
http_req_tls_handshaking,1777502949,0.000000,,,1400,false,::Register — duplicate user,POST,register_dup,HTTP/1.1,default,,400,,,register_dup,,
http_req_sending,1777502949,0.000000,,,1400,false,::Register — duplicate user,POST,register_dup,HTTP/1.1,default,,400,,,register_dup,,
http_req_waiting,1777502949,1.016400,,,1400,false,::Register — duplicate user,POST,register_dup,HTTP/1.1,default,,400,,,register_dup,,
http_req_receiving,1777502949,0.000000,,,1400,false,::Register — duplicate user,POST,register_dup,HTTP/1.1,default,,400,,,register_dup,,
http_req_failed,1777502949,1.000000,,,1400,false,::Register — duplicate user,POST,register_dup,HTTP/1.1,default,,400,,,register_dup,,
checks,1777502949,1.000000,duplicate → status 400,,,,::Register — duplicate user,,,,default,,,,,,,
checks,1777502949,1.000000,duplicate → error msg,,,,::Register — duplicate user,,,,default,,,,,,,
group_duration,1777502949,1.016400,,,,,::Register — duplicate user,,,,default,,,,,,,
vus,1777502949,1.000000,,,,,,,,,,,,,,,,
vus_max,1777502949,1.000000,,,,,,,,,,,,,,,,
http_reqs,1777502950,1.000000,,,1401,false,::Login — wrong password,POST,login_bad,HTTP/1.1,default,,401,,,login_bad,,
http_req_duration,1777502950,63.860100,,,1401,false,::Login — wrong password,POST,login_bad,HTTP/1.1,default,,401,,,login_bad,,
http_req_blocked,1777502950,0.000000,,,1401,false,::Login — wrong password,POST,login_bad,HTTP/1.1,default,,401,,,login_bad,,
http_req_connecting,1777502950,0.000000,,,1401,false,::Login — wrong password,POST,login_bad,HTTP/1.1,default,,401,,,login_bad,,
http_req_tls_handshaking,1777502950,0.000000,,,1401,false,::Login — wrong password,POST,login_bad,HTTP/1.1,default,,401,,,login_bad,,
http_req_sending,1777502950,0.000000,,,1401,false,::Login — wrong password,POST,login_bad,HTTP/1.1,default,,401,,,login_bad,,
http_req_waiting,1777502950,63.860100,,,1401,false,::Login — wrong password,POST,login_bad,HTTP/1.1,default,,401,,,login_bad,,
http_req_receiving,1777502950,0.000000,,,1401,false,::Login — wrong password,POST,login_bad,HTTP/1.1,default,,401,,,login_bad,,
http_req_failed,1777502950,1.000000,,,1401,false,::Login — wrong password,POST,login_bad,HTTP/1.1,default,,401,,,login_bad,,
checks,1777502950,1.000000,wrong password → status 401,,,,::Login — wrong password,,,,default,,,,,,,
checks,1777502950,1.000000,wrong password → error msg,,,,::Login — wrong password,,,,default,,,,,,,
group_duration,1777502950,63.860100,,,,,::Login — wrong password,,,,default,,,,,,,
http_reqs,1777502950,1.000000,,,1401,false,::Login — non-existent user,POST,login_ghost,HTTP/1.1,default,,401,,,login_ghost,,
http_req_duration,1777502950,1.673700,,,1401,false,::Login — non-existent user,POST,login_ghost,HTTP/1.1,default,,401,,,login_ghost,,
http_req_blocked,1777502950,0.000000,,,1401,false,::Login — non-existent user,POST,login_ghost,HTTP/1.1,default,,401,,,login_ghost,,
http_req_connecting,1777502950,0.000000,,,1401,false,::Login — non-existent user,POST,login_ghost,HTTP/1.1,default,,401,,,login_ghost,,
http_req_tls_handshaking,1777502950,0.000000,,,1401,false,::Login — non-existent user,POST,login_ghost,HTTP/1.1,default,,401,,,login_ghost,,
http_req_sending,1777502950,0.000000,,,1401,false,::Login — non-existent user,POST,login_ghost,HTTP/1.1,default,,401,,,login_ghost,,
http_req_waiting,1777502950,0.680600,,,1401,false,::Login — non-existent user,POST,login_ghost,HTTP/1.1,default,,401,,,login_ghost,,
http_req_receiving,1777502950,0.993100,,,1401,false,::Login — non-existent user,POST,login_ghost,HTTP/1.1,default,,401,,,login_ghost,,
http_req_failed,1777502950,1.000000,,,1401,false,::Login — non-existent user,POST,login_ghost,HTTP/1.1,default,,401,,,login_ghost,,
checks,1777502950,1.000000,non-existent → status 401,,,,::Login — non-existent user,,,,default,,,,,,,
group_duration,1777502950,1.673700,,,,,::Login — non-existent user,,,,default,,,,,,,
http_reqs,1777502950,1.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_duration,1777502950,0.864500,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_blocked,1777502950,0.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_connecting,1777502950,0.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_tls_handshaking,1777502950,0.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_sending,1777502950,0.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_waiting,1777502950,0.504600,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_receiving,1777502950,0.359900,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_failed,1777502950,1.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
checks,1777502950,1.000000,missing name → 400,,,,::Register — validation errors,,,,default,,,,,,,
http_reqs,1777502950,1.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_duration,1777502950,0.638400,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_blocked,1777502950,0.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_connecting,1777502950,0.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_tls_handshaking,1777502950,0.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_sending,1777502950,0.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_waiting,1777502950,0.504700,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_receiving,1777502950,0.133700,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_failed,1777502950,1.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
checks,1777502950,1.000000,short password → 400,,,,::Register — validation errors,,,,default,,,,,,,
http_reqs,1777502950,1.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_duration,1777502950,0.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_blocked,1777502950,0.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_connecting,1777502950,0.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_tls_handshaking,1777502950,0.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_sending,1777502950,0.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_waiting,1777502950,0.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_receiving,1777502950,0.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_failed,1777502950,1.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
checks,1777502950,1.000000,invalid email → 400,,,,::Register — validation errors,,,,default,,,,,,,
group_duration,1777502950,2.005800,,,,,::Register — validation errors,,,,default,,,,,,,
vus,1777502950,1.000000,,,,,,,,,,,,,,,,
vus_max,1777502950,1.000000,,,,,,,,,,,,,,,,
data_sent,1777502951,1656.000000,,,,,,,,,default,,,,,,,
data_received,1777502951,3729.000000,,,,,,,,,default,,,,,,,
iteration_duration,1777502951,2205.893400,,,,,,,,,default,,,,,,,
iterations,1777502951,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1777502951,1.000000,,,,true,::Register — happy path,POST,register,HTTP/1.1,default,,200,,,register,,
http_req_duration,1777502951,74.684200,,,,true,::Register — happy path,POST,register,HTTP/1.1,default,,200,,,register,,
http_req_blocked,1777502951,0.000000,,,,true,::Register — happy path,POST,register,HTTP/1.1,default,,200,,,register,,
http_req_connecting,1777502951,0.000000,,,,true,::Register — happy path,POST,register,HTTP/1.1,default,,200,,,register,,
http_req_tls_handshaking,1777502951,0.000000,,,,true,::Register — happy path,POST,register,HTTP/1.1,default,,200,,,register,,
http_req_sending,1777502951,0.000000,,,,true,::Register — happy path,POST,register,HTTP/1.1,default,,200,,,register,,
http_req_waiting,1777502951,74.684200,,,,true,::Register — happy path,POST,register,HTTP/1.1,default,,200,,,register,,
http_req_receiving,1777502951,0.000000,,,,true,::Register — happy path,POST,register,HTTP/1.1,default,,200,,,register,,
http_req_failed,1777502951,0.000000,,,,true,::Register — happy path,POST,register,HTTP/1.1,default,,200,,,register,,
register_duration,1777502951,74.684200,,,,,::Register — happy path,,,,default,,,,,,,
checks,1777502951,1.000000,register → status 200,,,,::Register — happy path,,,,default,,,,,,,
checks,1777502951,1.000000,register → has token,,,,::Register — happy path,,,,default,,,,,,,
checks,1777502951,1.000000,register → user.id exists,,,,::Register — happy path,,,,default,,,,,,,
checks,1777502951,1.000000,register → user.email matches,,,,::Register — happy path,,,,default,,,,,,,
checks,1777502951,1.000000,register → user.name matches,,,,::Register — happy path,,,,default,,,,,,,
group_duration,1777502951,74.684200,,,,,::Register — happy path,,,,default,,,,,,,
http_reqs,1777502951,1.000000,,,,true,::Login — happy path,POST,login,HTTP/1.1,default,,200,,,login,,
http_req_duration,1777502951,66.714700,,,,true,::Login — happy path,POST,login,HTTP/1.1,default,,200,,,login,,
http_req_blocked,1777502951,0.000000,,,,true,::Login — happy path,POST,login,HTTP/1.1,default,,200,,,login,,
http_req_connecting,1777502951,0.000000,,,,true,::Login — happy path,POST,login,HTTP/1.1,default,,200,,,login,,
http_req_tls_handshaking,1777502951,0.000000,,,,true,::Login — happy path,POST,login,HTTP/1.1,default,,200,,,login,,
http_req_sending,1777502951,0.000000,,,,true,::Login — happy path,POST,login,HTTP/1.1,default,,200,,,login,,
http_req_waiting,1777502951,66.714700,,,,true,::Login — happy path,POST,login,HTTP/1.1,default,,200,,,login,,
http_req_receiving,1777502951,0.000000,,,,true,::Login — happy path,POST,login,HTTP/1.1,default,,200,,,login,,
http_req_failed,1777502951,0.000000,,,,true,::Login — happy path,POST,login,HTTP/1.1,default,,200,,,login,,
login_duration,1777502951,66.714700,,,,,::Login — happy path,,,,default,,,,,,,
checks,1777502951,1.000000,login → status 200,,,,::Login — happy path,,,,default,,,,,,,
checks,1777502951,1.000000,login → has token,,,,::Login — happy path,,,,default,,,,,,,
checks,1777502951,1.000000,login → user.email matches,,,,::Login — happy path,,,,default,,,,,,,
group_duration,1777502951,66.714700,,,,,::Login — happy path,,,,default,,,,,,,
vus,1777502951,1.000000,,,,,,,,,,,,,,,,
vus_max,1777502951,1.000000,,,,,,,,,,,,,,,,
http_reqs,1777502951,1.000000,,,1400,false,::Register — duplicate user,POST,register_dup,HTTP/1.1,default,,400,,,register_dup,,
http_req_duration,1777502951,1.574900,,,1400,false,::Register — duplicate user,POST,register_dup,HTTP/1.1,default,,400,,,register_dup,,
http_req_blocked,1777502951,0.000000,,,1400,false,::Register — duplicate user,POST,register_dup,HTTP/1.1,default,,400,,,register_dup,,
http_req_connecting,1777502951,0.000000,,,1400,false,::Register — duplicate user,POST,register_dup,HTTP/1.1,default,,400,,,register_dup,,
http_req_tls_handshaking,1777502951,0.000000,,,1400,false,::Register — duplicate user,POST,register_dup,HTTP/1.1,default,,400,,,register_dup,,
http_req_sending,1777502951,0.000000,,,1400,false,::Register — duplicate user,POST,register_dup,HTTP/1.1,default,,400,,,register_dup,,
http_req_waiting,1777502951,0.683300,,,1400,false,::Register — duplicate user,POST,register_dup,HTTP/1.1,default,,400,,,register_dup,,
http_req_receiving,1777502951,0.891600,,,1400,false,::Register — duplicate user,POST,register_dup,HTTP/1.1,default,,400,,,register_dup,,
http_req_failed,1777502951,1.000000,,,1400,false,::Register — duplicate user,POST,register_dup,HTTP/1.1,default,,400,,,register_dup,,
checks,1777502951,1.000000,duplicate → status 400,,,,::Register — duplicate user,,,,default,,,,,,,
checks,1777502951,1.000000,duplicate → error msg,,,,::Register — duplicate user,,,,default,,,,,,,
group_duration,1777502951,1.574900,,,,,::Register — duplicate user,,,,default,,,,,,,
http_reqs,1777502952,1.000000,,,1401,false,::Login — wrong password,POST,login_bad,HTTP/1.1,default,,401,,,login_bad,,
http_req_duration,1777502952,64.470600,,,1401,false,::Login — wrong password,POST,login_bad,HTTP/1.1,default,,401,,,login_bad,,
http_req_blocked,1777502952,0.000000,,,1401,false,::Login — wrong password,POST,login_bad,HTTP/1.1,default,,401,,,login_bad,,
http_req_connecting,1777502952,0.000000,,,1401,false,::Login — wrong password,POST,login_bad,HTTP/1.1,default,,401,,,login_bad,,
http_req_tls_handshaking,1777502952,0.000000,,,1401,false,::Login — wrong password,POST,login_bad,HTTP/1.1,default,,401,,,login_bad,,
http_req_sending,1777502952,0.000000,,,1401,false,::Login — wrong password,POST,login_bad,HTTP/1.1,default,,401,,,login_bad,,
http_req_waiting,1777502952,63.470700,,,1401,false,::Login — wrong password,POST,login_bad,HTTP/1.1,default,,401,,,login_bad,,
http_req_receiving,1777502952,0.999900,,,1401,false,::Login — wrong password,POST,login_bad,HTTP/1.1,default,,401,,,login_bad,,
http_req_failed,1777502952,1.000000,,,1401,false,::Login — wrong password,POST,login_bad,HTTP/1.1,default,,401,,,login_bad,,
checks,1777502952,1.000000,wrong password → status 401,,,,::Login — wrong password,,,,default,,,,,,,
checks,1777502952,1.000000,wrong password → error msg,,,,::Login — wrong password,,,,default,,,,,,,
group_duration,1777502952,64.470600,,,,,::Login — wrong password,,,,default,,,,,,,
http_reqs,1777502952,1.000000,,,1401,false,::Login — non-existent user,POST,login_ghost,HTTP/1.1,default,,401,,,login_ghost,,
http_req_duration,1777502952,1.442500,,,1401,false,::Login — non-existent user,POST,login_ghost,HTTP/1.1,default,,401,,,login_ghost,,
http_req_blocked,1777502952,0.000000,,,1401,false,::Login — non-existent user,POST,login_ghost,HTTP/1.1,default,,401,,,login_ghost,,
http_req_connecting,1777502952,0.000000,,,1401,false,::Login — non-existent user,POST,login_ghost,HTTP/1.1,default,,401,,,login_ghost,,
http_req_tls_handshaking,1777502952,0.000000,,,1401,false,::Login — non-existent user,POST,login_ghost,HTTP/1.1,default,,401,,,login_ghost,,
http_req_sending,1777502952,0.000000,,,1401,false,::Login — non-existent user,POST,login_ghost,HTTP/1.1,default,,401,,,login_ghost,,
http_req_waiting,1777502952,0.511600,,,1401,false,::Login — non-existent user,POST,login_ghost,HTTP/1.1,default,,401,,,login_ghost,,
http_req_receiving,1777502952,0.930900,,,1401,false,::Login — non-existent user,POST,login_ghost,HTTP/1.1,default,,401,,,login_ghost,,
http_req_failed,1777502952,1.000000,,,1401,false,::Login — non-existent user,POST,login_ghost,HTTP/1.1,default,,401,,,login_ghost,,
checks,1777502952,1.000000,non-existent → status 401,,,,::Login — non-existent user,,,,default,,,,,,,
group_duration,1777502952,1.442500,,,,,::Login — non-existent user,,,,default,,,,,,,
vus,1777502952,1.000000,,,,,,,,,,,,,,,,
vus_max,1777502952,1.000000,,,,,,,,,,,,,,,,
http_reqs,1777502952,1.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_duration,1777502952,0.856500,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_blocked,1777502952,0.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_connecting,1777502952,0.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_tls_handshaking,1777502952,0.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_sending,1777502952,0.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_waiting,1777502952,0.657900,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_receiving,1777502952,0.198600,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_failed,1777502952,1.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
checks,1777502952,1.000000,missing name → 400,,,,::Register — validation errors,,,,default,,,,,,,
http_reqs,1777502952,1.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_duration,1777502952,0.639900,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_blocked,1777502952,0.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_connecting,1777502952,0.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_tls_handshaking,1777502952,0.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_sending,1777502952,0.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_waiting,1777502952,0.504200,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_receiving,1777502952,0.135700,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_failed,1777502952,1.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
checks,1777502952,1.000000,short password → 400,,,,::Register — validation errors,,,,default,,,,,,,
http_reqs,1777502952,1.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_duration,1777502952,0.502800,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_blocked,1777502952,0.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_connecting,1777502952,0.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_tls_handshaking,1777502952,0.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_sending,1777502952,0.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_waiting,1777502952,0.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_receiving,1777502952,0.502800,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_failed,1777502952,1.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
checks,1777502952,1.000000,invalid email → 400,,,,::Register — validation errors,,,,default,,,,,,,
group_duration,1777502952,1.999200,,,,,::Register — validation errors,,,,default,,,,,,,
data_sent,1777502953,1656.000000,,,,,,,,,default,,,,,,,
data_received,1777502953,3729.000000,,,,,,,,,default,,,,,,,
iteration_duration,1777502953,2212.995100,,,,,,,,,default,,,,,,,
iterations,1777502953,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1777502953,1.000000,,,,true,::Register — happy path,POST,register,HTTP/1.1,default,,200,,,register,,
http_req_duration,1777502953,71.102500,,,,true,::Register — happy path,POST,register,HTTP/1.1,default,,200,,,register,,
http_req_blocked,1777502953,0.000000,,,,true,::Register — happy path,POST,register,HTTP/1.1,default,,200,,,register,,
http_req_connecting,1777502953,0.000000,,,,true,::Register — happy path,POST,register,HTTP/1.1,default,,200,,,register,,
http_req_tls_handshaking,1777502953,0.000000,,,,true,::Register — happy path,POST,register,HTTP/1.1,default,,200,,,register,,
http_req_sending,1777502953,0.000000,,,,true,::Register — happy path,POST,register,HTTP/1.1,default,,200,,,register,,
